id,parent,label,label_parent,label_en,label_parent_en,lon,lat,population,date,levels,updated,confirmed,recovered,deaths
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200302,"0,1",1583180596000,1,0,0
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200303,"0,1",1583190000000,1,0,0
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200304,"0,1",1583276400000,1,0,0
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200305,"0,1",1583362800000,1,0,0
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200306,"0,1",1583449200000,1,0,0
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200307,"0,1",1583535600000,1,0,0
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200308,"0,1",1583622000000,1,0,0
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200309,"0,1",1583708400000,1,0,0
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200310,"0,1",1583794800000,1,0,0
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200311,"0,1",1583881200000,1,0,0
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200312,"0,1",1584056672000,1,1,0
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200313,"0,1",1584138122000,1,1,0
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200314,"0,1",1584138122000,1,1,0
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200315,"0,1",1584138122000,1,1,0
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200316,"0,1",1584325988000,2,1,0
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200317,"0,1",1584478382000,39,1,0
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200318,"0,1",1584478382000,39,1,0
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200319,"0,1",1584579820000,53,1,0
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200320,"0,1",1584717201000,75,1,0
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200321,"0,1",1584803625000,88,1,0
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200322,"0,1",1584888199000,113,1,1
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200323,"0,1",1585001577000,133,1,1
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200324,"0,1",1585085800000,164,1,1
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200325,"0,1",1585175125000,188,1,1
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200326,"0,1",1585262440000,224,1,3
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200327,"0,1",1585347279000,267,1,3
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200328,"0,1",1585432607000,308,1,3
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200329,"0,1",1585502685000,334,1,6
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200330,"0,1",1585599310000,334,6,6
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200331,"0,1",1585687787000,376,10,12
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200401,"0,1",1585774141000,390,10,14
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200402,"0,1",1585861483000,428,10,15
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200403,"0,1",1585945516000,439,16,16
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200404,"0,1",1586034800000,466,21,17
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200405,"0,1",1586119517000,501,26,18
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200406,"0,1",1586202572000,501,26,18
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200407,"0,1",1586292076000,545,39,22
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200408,"0,1",1586377740000,564,52,23
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200409,"0,1",1586464787000,583,58,25
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200410,"0,1",1586550580000,601,71,26
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200411,"0,1",1586636521000,601,71,26
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200412,"0,1",1586725083000,638,128,29
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200413,"0,1",1586812975000,646,128,29
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200414,"0,1",1586898842000,659,128,31
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200415,"0,1",1586982992000,673,169,33
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200416,"0,1",1587072632000,673,169,33
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200417,"0,1",1587159031000,696,191,35
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200418,"0,1",1587241832000,704,205,35
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200419,"0,1",1587331830000,713,235,36
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200420,"0,1",1587418231000,717,248,37
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200421,"0,1",1587504632000,717,282,37
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200422,"0,1",1587591033000,723,309,37
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200423,"0,1",1587666632000,723,333,37
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200424,"0,1",1587763834000,731,333,40
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200425,"0,1",1587850232000,738,344,40
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200426,"0,1",1587936632000,738,344,40
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200427,"0,1",1588023034000,738,344,40
ad,null,Andorra,null,Andorra,null,1.5218,42.5063,77543,20200428,"0,1",1588030231000,738,344,40
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200129,"0,1",1580252400000,4,0,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200130,"0,1",1580400000000,4,0,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200131,"0,1",1580515140000,4,0,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200201,"0,1",1580511600000,4,0,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200202,"0,1",1580622181000,5,0,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200203,"0,1",1580684400000,5,0,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200204,"0,1",1580770800000,5,0,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200205,"0,1",1580857200000,5,0,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200206,"0,1",1580943600000,5,0,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200207,"0,1",1581030000000,5,0,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200208,"0,1",1581145396000,7,0,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200209,"0,1",1581202800000,7,0,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200210,"0,1",1581375789000,8,0,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200211,"0,1",1581375789000,8,0,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200212,"0,1",1581467582000,8,1,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200213,"0,1",1581548400000,8,1,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200214,"0,1",1581634800000,8,1,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200215,"0,1",1581746583000,8,3,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200216,"0,1",1581885782000,9,4,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200217,"0,1",1581894000000,9,4,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200218,"0,1",1581980400000,9,4,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200219,"0,1",1582066800000,9,4,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200220,"0,1",1582153200000,9,4,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200221,"0,1",1582239600000,9,4,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200222,"0,1",1582383182000,13,4,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200223,"0,1",1582412400000,13,4,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200224,"0,1",1582498800000,13,4,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200225,"0,1",1582585200000,13,4,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200226,"0,1",1582671600000,13,4,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200227,"0,1",1582758000000,13,4,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200228,"0,1",1582863189000,19,5,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200229,"0,1",1582979583000,21,5,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200301,"0,1",1583017200000,21,5,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200302,"0,1",1583103600000,21,5,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200303,"0,1",1583278982000,27,5,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200304,"0,1",1583278982000,27,5,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200305,"0,1",1583452382000,29,5,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200306,"0,1",1583452382000,29,5,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200307,"0,1",1583576002000,45,7,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200308,"0,1",1583622000000,45,7,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200309,"0,1",1583708400000,45,7,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200310,"0,1",1583838792000,74,12,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200311,"0,1",1583959982000,74,17,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200312,"0,1",1584049149000,85,17,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200313,"0,1",1584138118000,85,17,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200314,"0,1",1584138118000,85,17,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200315,"0,1",1584296418000,98,23,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200316,"0,1",1584318131000,98,23,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200317,"0,1",1584318131000,98,23,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200318,"0,1",1584498786000,113,26,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200319,"0,1",1584634416000,140,31,0
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200320,"0,1",1584745989000,140,31,2
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200321,"0,1",1584812583000,153,38,2
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200322,"0,1",1584812583000,153,38,2
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200323,"0,1",1585001577000,198,41,2
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200324,"0,1",1585085800000,248,45,2
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200325,"0,1",1585175125000,333,52,2
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200326,"0,1",1585262440000,333,52,2
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200327,"0,1",1585347279000,405,52,2
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200328,"0,1",1585432607000,468,52,2
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200329,"0,1",1585502685000,570,58,3
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200330,"0,1",1585599310000,611,61,5
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200331,"0,1",1585687787000,664,61,6
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200401,"0,1",1585774141000,814,61,8
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200402,"0,1",1585861483000,1024,96,8
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200403,"0,1",1585945516000,1264,108,9
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200404,"0,1",1586034800000,1505,125,10
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200405,"0,1",1586119517000,1799,144,10
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200406,"0,1",1586202572000,2076,167,11
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200407,"0,1",1586292076000,2359,186,12
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200408,"0,1",1586377740000,2659,239,12
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200409,"0,1",1586464787000,2659,239,12
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200410,"0,1",1586550580000,3360,418,16
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200411,"0,1",1586636521000,3736,588,20
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200412,"0,1",1586725083000,4123,680,22
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200413,"0,1",1586812975000,4521,852,25
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200414,"0,1",1586898842000,4933,933,28
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200415,"0,1",1586982992000,5365,1034,33
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200416,"0,1",1587072632000,5825,1095,35
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200417,"0,1",1587159031000,6302,1188,37
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200418,"0,1",1587241832000,6302,1188,37
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200419,"0,1",1587331830000,6781,1286,41
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200420,"0,1",1587418231000,7265,1360,43
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200421,"0,1",1587504632000,7755,1443,46
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200422,"0,1",1587591033000,8238,1546,52
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200423,"0,1",1587666632000,8756,1637,56
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200424,"0,1",1587763834000,9281,1760,64
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200425,"0,1",1587850232000,9813,1887,71
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200426,"0,1",1587936632000,10349,1978,76
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200427,"0,1",1588023034000,10839,2090,82
ae,null,Vereinigte Arabische Emirate,null,United Arab Emirates,null,53.847818,23.424076,9890400,20200428,"0,1",1588030231000,10839,2090,82
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200224,"0,1",1582587182000,1,0,0
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200225,"0,1",1582587182000,1,0,0
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200226,"0,1",1582671600000,1,0,0
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200227,"0,1",1582758000000,1,0,0
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200228,"0,1",1582844400000,1,0,0
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200229,"0,1",1582930800000,1,0,0
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200301,"0,1",1583017200000,1,0,0
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200302,"0,1",1583103600000,1,0,0
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200303,"0,1",1583190000000,1,0,0
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200304,"0,1",1583276400000,1,0,0
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200305,"0,1",1583362800000,1,0,0
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200306,"0,1",1583449200000,1,0,0
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200307,"0,1",1583535600000,1,0,0
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200308,"0,1",1583643183000,4,0,0
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200309,"0,1",1583708400000,4,0,0
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200310,"0,1",1583843582000,5,0,0
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200311,"0,1",1583921592000,7,0,0
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200312,"0,1",1583967600000,7,0,0
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200313,"0,1",1584138119000,7,0,0
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200314,"0,1",1584197584000,11,0,0
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200315,"0,1",1584296418000,16,0,0
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200316,"0,1",1584369525000,21,1,0
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200317,"0,1",1584445990000,22,1,0
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200318,"0,1",1584445990000,22,1,0
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200319,"0,1",1584445990000,22,1,0
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200320,"0,1",1584715384000,24,1,0
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200321,"0,1",1584715384000,24,1,0
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200322,"0,1",1584920583000,40,1,1
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200323,"0,1",1585001577000,40,1,1
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200324,"0,1",1585085800000,74,1,1
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200325,"0,1",1585175125000,84,2,2
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200326,"0,1",1585262440000,94,2,4
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200327,"0,1",1585347279000,110,2,4
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200328,"0,1",1585432607000,110,2,4
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200329,"0,1",1585502685000,120,2,4
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200330,"0,1",1585599310000,170,2,4
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200331,"0,1",1585687787000,174,5,4
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200401,"0,1",1585774141000,196,5,4
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200402,"0,1",1585861483000,273,10,6
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200403,"0,1",1585945516000,281,10,6
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200404,"0,1",1586034800000,299,10,7
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200405,"0,1",1586119517000,349,15,7
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200406,"0,1",1586202572000,367,18,7
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200407,"0,1",1586292076000,423,18,14
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200408,"0,1",1586377740000,444,29,14
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200409,"0,1",1586464787000,484,32,15
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200410,"0,1",1586550580000,521,32,15
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200411,"0,1",1586636521000,555,32,18
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200412,"0,1",1586725083000,607,32,18
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200413,"0,1",1586812975000,665,32,21
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200414,"0,1",1586898842000,714,40,23
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200415,"0,1",1586982992000,784,43,25
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200416,"0,1",1587072632000,840,54,30
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200417,"0,1",1587159031000,906,99,30
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200418,"0,1",1587241832000,933,112,30
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200419,"0,1",1587331830000,996,131,33
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200420,"0,1",1587418231000,1026,135,36
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200421,"0,1",1587504632000,1092,150,36
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200422,"0,1",1587591033000,1176,166,40
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200423,"0,1",1587666632000,1279,179,42
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200424,"0,1",1587763834000,1351,188,43
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200425,"0,1",1587850232000,1463,188,47
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200426,"0,1",1587936632000,1531,207,50
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200427,"0,1",1588023034000,1703,220,57
af,null,Afghanistan,null,Afghanistan,null,67.709953,33.93911,32225560,20200428,"0,1",1588030231000,1703,220,57
ag,null,Antigua und Barbuda,null,Antigua and Barbuda,null,-61.7964,17.0608,96453,20200313,"0,1",1584138126000,1,0,0
ag,null,Antigua und Barbuda,null,Antigua and Barbuda,null,-61.7964,17.0608,96453,20200314,"0,1",1584138126000,1,0,0
ag,null,Antigua und Barbuda,null,Antigua and Barbuda,null,-61.7964,17.0608,96453,20200315,"0,1",1584296419000,1,0,0
ag,null,Antigua und Barbuda,null,Antigua and Barbuda,null,-61.7964,17.0608,96453,20200316,"0,1",1584296419000,1,0,0
ag,null,Antigua und Barbuda,null,Antigua and Barbuda,null,-61.7964,17.0608,96453,20200317,"0,1",1584296419000,1,0,0
ag,null,Antigua und Barbuda,null,Antigua and Barbuda,null,-61.7964,17.0608,96453,20200318,"0,1",1584296419000,1,0,0
ag,null,Antigua und Barbuda,null,Antigua and Barbuda,null,-61.7964,17.0608,96453,20200319,"0,1",1584296419000,1,0,0
ag,null,Antigua und Barbuda,null,Antigua and Barbuda,null,-61.7964,17.0608,96453,20200320,"0,1",1584296419000,1,0,0
ag,null,Antigua und Barbuda,null,Antigua and Barbuda,null,-61.7964,17.0608,96453,20200321,"0,1",1584296419000,1,0,0
ag,null,Antigua und Barbuda,null,Antigua and Barbuda,null,-61.7964,17.0608,96453,20200322,"0,1",1584296419000,1,0,0
ag,null,Antigua und Barbuda,null,Antigua and Barbuda,null,-61.7964,17.0608,96453,20200323,"0,1",1585001577000,3,0,0
ag,null,Antigua und Barbuda,null,Antigua and Barbuda,null,-61.7964,17.0608,96453,20200324,"0,1",1585085800000,3,0,0
ag,null,Antigua und Barbuda,null,Antigua and Barbuda,null,-61.7964,17.0608,96453,20200325,"0,1",1585175125000,3,0,0
ag,null,Antigua und Barbuda,null,Antigua and Barbuda,null,-61.7964,17.0608,96453,20200326,"0,1",1585262440000,7,0,0
